bmi_drift,year,group,avg,bmi_avg,nonbmi_avg,delta,percent_increase
-0.2,1,0-14,0.004667444574095683,0.005916809656233359,0.004221724996833706,0.0016950846593996524,40.15147032719957
-0.2,1,15-24,0.003557009977412987,0.006729022273063724,0.002417444277909394,0.00431157799515433,178.35273534755402
-0.2,1,25-44,0.013148955753763887,0.021633872463170906,0.010075453955175425,0.011558418507995483,114.71858796057828
-0.2,1,45-64,0.041029647525178174,0.055279425478527544,0.035686671028370906,0.01959275445015664,54.90216342841394
-0.2,1,65-80,0.043203891087095915,0.05026027643152037,0.04056381009689646,0.009696466334623906,23.904229685183797
-0.2,1,81+,0.016980215121759856,0.0280256974087009,0.012861632945072789,0.015164064463628113,117.90154895873756
-0.2,1,0-14,0.004659253277008138,0.005860977611065525,0.004226006846131091,0.0016349707649344352,38.68831321064354
-0.2,1,15-24,0.0062543557120137245,0.010157096424702059,0.004855193843614206,0.005301902581087852,109.20063651137593
-0.2,1,25-44,0.012637744547225327,0.013353466251682022,0.012376423288678199,9.770429630038234E-4,7.894388711620826
-0.2,1,45-64,0.03975326820248536,0.039291412909624956,0.03992662134455595,-6.352084349309922E-4,-1.5909396125690534
-0.2,1,65-80,0.03755420421272109,0.04337673416568466,0.03539462323496131,0.007982110930723357,22.551761259712922
-0.2,1,81+,0.018148501577748766,0.027983468228000685,0.014474456604774961,0.013509011623225726,93.33000880163786
-0.2,1,0-14,0.003097989404876235,0.005839416058394161,0.002108236881496005,0.0037311791768981557,176.9810218978102
-0.2,1,15-24,0.0035512624738094395,0.0033702942266859897,0.0036159826432833123,-2.4568841659732227E-4,-6.7945131609989495
-0.2,1,25-44,0.018933885068573592,0.024538371879025828,0.01687795364188733,0.007660418237138498,45.387126897463695
-0.2,1,45-64,0.04303428441725937,0.05690339443214752,0.03785052287793747,0.019052871554210052,50.33714227846426
-0.2,1,65-80,0.041947863683100474,0.05275464811223908,0.037875837096293274,0.014878811015945806,39.28312126308602
-0.2,1,81+,0.01697822688765683,0.019430890798393715,0.01606567648547261,0.0033652143129211023,20.94660823006176
-0.2,1,0-14,0.0015503154892020526,0.005907372400756144,0.0,0.005907372400756144,0.0
-0.2,1,15-24,0.006232360194805773,0.003362135628551256,0.007266209702812023,-0.0039040740742607672,-53.729168768001436
