bmi_drift,year,group,avg,bmi_avg,nonbmi_avg,delta,percent_increase
-0.2,1,15-24,0.0453728581341969,0.09430784776018862,0.027807331463391045,0.06650051629679757,239.1474219104661
-0.2,1,25-44,0.15040631542742963,0.20368266445583974,0.1310303752233472,0.07265228923249252,55.44690619152497
-0.2,1,45-64,0.6767320901823033,0.8385065055717804,0.6158370919003255,0.2226694136714549,36.15719426453359
-0.2,1,65-80,1.1351996938787343,1.3302840259380528,1.0622734936080394,0.2680105323300134,25.229899262543842
-0.2,1,81+,1.0861686025945105,1.3034588515931165,1.004868952657205,0.2985898989359114,29.714312313694368
-0.2,1,0-14,0.015437578152739398,0.02927229084948188,0.010483059376048305,0.018789231473433577,179.23423687137756
-0.2,1,15-24,0.042940723909037234,0.05443472935732997,0.038840136425979194,0.015594592931350777,40.1507161569081
-0.2,1,25-44,0.15249253993329823,0.20933661947139925,0.13189605245950642,0.07744056701189284,58.71333187599983
-0.2,1,45-64,0.6686660581562133,0.8549993780082868,0.5988592815122585,0.25614009649602826,42.771332832850995
-0.2,1,65-80,1.1432459626898182,1.3483750805554966,1.066531772158939,0.28184330839655763,26.426152108533362
-0.2,1,81+,1.0730766343049547,1.256075238275579,1.0038370297250394,0.2522382085505398,25.12740625035821
-0.2,1,0-14,0.020117921973413392,0.01766472354707649,0.020992526660508857,-0.0033278031134323692,-15.852322911146432
-0.2,1,15-24,0.04192011987370449,0.056991518321096925,0.036456877589957346,0.02053464073113958,56.32583503749149
-0.2,1,25-44,0.14451382204781843,0.19022158243792092,0.1278906273371825,0.06233095510073841,48.73770376964639
-0.2,1,45-64,0.6660006226252643,0.8268723981209182,0.6056393785613333,0.22123301955958488,36.52883669571041
-0.2,1,65-80,1.1521248266992155,1.3779290723925859,1.0675628399079797,0.3103662324846063,29.0724087503232
-0.2,1,81+,1.11222049364943,1.320159764557494,1.0328954754687325,0.2872642890887617,27.811554596886957
-0.2,1,0-14,0.021774632553075667,0.029320354189878613,0.019050844587443376,0.010269509602435235,53.905796959805045
-0.2,1,15-24,0.049091801669121256,0.08126227398930047,0.03757530211755009,0.04368697187175037,116.26512472229926
-0.2,1,25-44,0.15101731501062865,0.2116845797498645,0.1288592408883444,0.08282533886152008,64.27582398478322
-0.2,1,45-64,0.673298785792639,0.8415891267258313,0.6101258283610739,0.23146329836475737,37.93697752257372
-0.2,1,65-80,1.159525249529063,1.366897312900624,1.0819508993319853,0.2849464135686387,26.336353502230956
-0.2,1,81+,1.0737211110982134,1.318436710757245,0.9826718481238453,0.33576486263339966,34.1685643355363
-0.2,1,0-14,0.029680079980005,0.04731767906784172,0.023350102952726656,0.023967576115115068,102.64441301881413
-0.2,1,15-24,0.05262594548308834,0.09433644418988578,0.037607210879402164,0.05672923331048361,150.84669132311208
-0.2,1,25-44,0.14982607028403955,0.20607564308928922,0.12932017207805555,0.07675547101123364,59.353053570718494
-0.2,1,45-64,0.6582689751857198,0.8492376433297372,0.5866719165272172,0.26256572680251994,44.75512111722819
-0.2,1,65-80,1.1382521835641557,1.3779806629051008,1.0485438953418975,0.3294367675632032,31.418500362904144
-0.2,1,81+,1.0957792207792207,1.2692829293100525,1.0304258987293278,0.23885703058072488,23.180418007279524
-0.2,1,0-14,0.026535549832201667,0.023597427880361038,0.02759264762066477,-0.00399521974030373,-14.47929098805153
-0.2,1,15-24,0.04641116724085611,0.08173830120563995,0.03386550556361877,0.047872795642021175,141.36152656008255
-0.2,1,25-44,0.1409342791101947,0.19102689865248593,0.12282352238449364,0.0682033762679923,55.52957197765802
-0.2,1,45-64,0.6700221953791483,0.8109049775915311,0.617270712702838,0.19363426488869317,31.369423642477457
-0.2,1,65-80,1.1515781099753233,1.3526275055560684,1.0764836458822313,0.27614385967383703,25.652397110735812
-0.2,1,81+,1.103904022484568,1.3154813852998148,1.0245312549908967,0.29095013030891803,28.39836548583412
-0.2,1,0-14,0.01698553141551242,0.011756407241946862,0.018848562273555466,-0.007092155031608606,-37.62703451158659
-0.2,1,15-24,0.036342684926649826,0.05714093643911129,0.028893383415197923,0.02824755302391337,97.76478101576419
-0.2,1,25-44,0.15317334619368345,0.20036167851711809,0.13601273437908692,0.06434894413803116,47.31097013216532
-0.2,1,45-64,0.6675358539765319,0.8333174151401119,0.6052769388589588,0.22804047628115315,37.675394788878776
-0.2,1,65-80,1.1191399195316378,1.3239150664072414,1.041857891222161,0.2820571751850803,27.072518964578805
-0.2,1,81+,1.0864846404528852,1.2934775705485106,1.0085881359442967,0.28488943460421406,28.246359881824755
-0.2,1,0-14,0.026583268178264268,0.05383097075183922,0.016938027990091253,0.03689294276174797,217.8113224475148
-0.2,1,15-24,0.041830204968004346,0.05754908598510494,0.03622357188567841,0.021325514099426533,58.871925073346866
-0.2,1,25-44,0.16078797043470175,0.20018179775510414,0.14638445337356415,0.05379734438153998,36.750722595009755
-0.2,1,45-64,0.6582360317100321,0.8163050850695938,0.5989129577444591,0.21739212732513466,36.297783261168036
-0.2,1,65-80,1.1272154133155334,1.3275149937761683,1.0520870637857627,0.27542792999040583,26.179195569549506
