bmi_drift,year,avg,bmi_avg,delta,percent_increase
0.1,22,0.6462,0.5921207132808778,-0.05407928671912225,-8.368815648270234
0.1,22,0.6536,0.6039434693412356,-0.049656530658764506,-7.597388411683681
0.1,22,0.66415,0.6100509573317883,-0.05409904266821166,-8.145606063120026
0.1,22,0.6568,0.5877074051817229,-0.06909259481827712,-10.519578991820511
0.1,22,0.64795,0.5809829844394626,-0.06696701556053739,-10.335213451738156
0.1,22,0.66195,0.6136543802718101,-0.048295619728189965,-7.2959618895973914
0.1,22,0.6498999999999999,0.6015558421553928,-0.04834415784460717,-7.438707161810609
0.1,22,0.6528499999999999,0.5935941487925963,-0.059255851207403676,-9.07648789268648
0.1,22,0.6497499999999999,0.5944336286112812,-0.05531637138871878,-8.51348540034148
0.1,23,0.6516,0.6001731419439159,-0.051426858056084074,-7.89239687785207
0.1,23,0.6528499999999999,0.5922672001843007,-0.06058279981569926,-9.279742638538602
0.1,23,0.6509499999999999,0.5937786710753293,-0.05717132892467062,-8.782752734414412
0.1,23,0.6529,0.5891474952827863,-0.06375250471721368,-9.764512898945267
0.1,23,0.6564000000000001,0.5942067642292459,-0.062193235770754106,-9.474898807244681
0.1,23,0.64805,0.5863844073068898,-0.0616655926931102,-9.51556094330842
0.1,23,0.64475,0.5848320401847782,-0.059917959815221786,-9.293208191581515
0.1,23,0.6393,0.5743332970989725,-0.06496670290102756,-10.162162193184354
0.1,23,0.66,0.596229301020105,-0.06377069897989503,-9.662227118165912
0.1,23,0.65615,0.5868013995286294,-0.06934860047137052,-10.569016302883572
0.1,23,0.65595,0.5987198623045168,-0.05723013769548327,-8.724771353835392
0.1,23,0.64965,0.5882820396015889,-0.06136796039841108,-9.446311151914276
0.1,23,0.64515,0.5715994704051938,-0.07355052959480621,-11.400531596497899
0.1,23,0.6455,0.5886016259069841,-0.056898374093015874,-8.81462030875536
0.1,23,0.64835,0.5993801761971035,-0.04896982380289648,-7.552992026358673
0.1,23,0.64745,0.5927037019598347,-0.05474629804016534,-8.455679672587124
0.1,23,0.65205,0.5745921516878434,-0.07745784831215659,-11.879127108681331
0.1,23,0.6462,0.5843004422884223,-0.06189955771157768,-9.579009240417468
0.1,23,0.6528499999999999,0.5926156659391093,-0.060234334060890654,-9.226366556006838
0.1,23,0.64465,0.5880368246011471,-0.05661317539885288,-8.78200192334645
0.1,23,0.6501,0.5971799028279444,-0.05292009717205552,-8.140301057076682
0.1,23,0.6459,0.5877579567004856,-0.0581420432995145,-9.001709753756693
0.1,23,0.6556000000000001,0.5922886820650496,-0.06331131793495043,-9.657003955910682
0.1,23,0.653,0.5923498786388728,-0.060650121361127254,-9.287920575976605
0.1,23,0.6645,0.6059389868206869,-0.05856101317931305,-8.812793555953814
0.1,23,0.6497499999999999,0.5963600200242576,-0.053389979975742435,-8.217003459136961
0.1,23,0.6489499999999999,0.5906781191157884,-0.0582718808842116,-8.979409952109041
0.1,23,0.6574,0.599733277401597,-0.05766672259840304,-8.771938332583362
