bmi_drift,year,avg,bmi_avg,delta,percent_increase
-0.2,1,0.047084718456075064,0.08256203015686786,0.035477311700792796,75.3478259276187
-0.2,1,0.036743507704830924,0.0607401622630049,0.023996654558173975,65.3085566869245
-0.2,1,0.03553299492385787,0.06430868167202572,0.028775686748167856,80.98300413412953
-0.2,1,0.050233104180071576,0.07965554359526372,0.029422439415192153,58.57181214547478
-0.2,1,0.037403939881667535,0.049271636675235646,0.011867696793568111,31.728467191192134
-0.2,1,0.041260887504733695,0.05788525855415488,0.01662437104942118,40.290871221599225
-0.2,1,0.03277817651613195,0.05178663904712584,0.01900846253099389,57.99121412882373
-0.2,1,0.03390194427650426,0.05326628883112456,0.019364344554620296,57.118684393687566
-0.2,1,0.03738233061839437,0.05571746956968969,0.01833513895129532,49.04760791525749
-0.2,1,0.03717178999065073,0.05372646780710049,0.01655467781644976,44.53559492457455
-0.2,1,0.03332486091106781,0.062103820455713554,0.028778959544645745,86.3588286878272
-0.2,1,0.03204569603814,0.048745337402509324,0.016699641364369324,52.11196331792518
-0.2,1,0.03011534746292403,0.04089715441904516,0.010781806956121132,35.801702003919964
-0.2,1,0.03845370852088941,0.049539071250107695,0.011085362729218288,28.82781181741243
-0.2,1,0.03461582113267506,0.04959568733153639,0.014979866198861326,43.2746233043171
-0.2,1,0.04085500445433035,0.06472212633759061,0.023867121883260258,58.41909015073061
-0.2,1,0.0373658227274786,0.05376228468204985,0.01639646195457125,43.88090709030044
-0.2,1,0.03512588664536452,0.04935834155972359,0.014232454914359073,40.518421806833715
-0.2,1,0.0367969656656005,0.05372184975073062,0.016924884085130123,45.99532537258171
-0.2,1,0.040036991924933464,0.06210914075216311,0.022072148827229646,55.129388513036574
-0.2,1,0.03743958612239341,0.047504912439809116,0.010065326317415708,26.884181583928957
-0.2,1,0.04017177678071302,0.06026041106208975,0.02008863428137673,50.006835373588785
-0.2,1,0.03222195841671471,0.05364576627612549,0.021423807859410775,66.48822390726399
-0.2,1,0.03856646192412616,0.05170185264971995,0.013135390725593792,34.05910231391136
-0.2,1,0.04601305407385947,0.07338340671674005,0.027370352642880576,59.48388602709589
-0.2,1,0.04415160983562016,0.06056280146215906,0.016411191626538903,37.17008663475472
-0.2,1,0.04368472112695234,0.07112682127769634,0.02744210015074401,62.81853115416354
-0.2,1,0.03502290611036735,0.04945811113022536,0.014435205019858009,41.2164683717807
-0.2,1,0.04299712598157913,0.07491919429757904,0.03192206831599992,74.24233035872211
-0.2,1,0.0390848481072171,0.05582154282156429,0.016736694714347185,42.82143982863966
-0.2,1,0.037942067559532236,0.0665993511934174,0.028657283633885165,75.52905120133748
-0.2,1,0.037251094956427505,0.07083369107924788,0.033582596122820364,90.15197046449728
-0.2,1,0.04246212378558326,0.055721051842009386,0.013258928056426129,31.22530593000579
-0.2,1,0.04482498397081269,0.06887052341597796,0.02404553944516527,53.6431635108275
-0.2,1,0.039573063181222015,0.06479621590099138,0.025223152719769364,63.738186261350904
-0.2,1,0.03156387739688194,0.053403968982974816,0.021840091586092875,69.19331016109689
-0.2,1,0.030494691664784277,0.05355497954199781,0.023060287877213537,75.62066254253654
-0.2,1,0.037869367638081894,0.05795359419605487,0.020084226557972977,53.03554775437031
-0.2,1,0.038480691747023406,0.045007394071883235,0.006526702324859829,16.960979723979854
-0.2,1,0.04416210891055474,0.07050980727319345,0.02634769836263871,59.661322823153526
-0.2,1,0.04288697026127194,0.07483269547369097,0.03194572521241903,74.48818374858917
-0.2,1,0.04140904191956435,0.05812326437474437,0.016714222455180016,40.36370241950253
-0.2,1,0.036741846136453565,0.05404704254583189,0.017305196409378325,47.09941995050953
-0.2,1,0.03511951965560213,0.049702863317125874,0.014583343661523746,41.524895000087135
-0.2,1,0.04993644452514981,0.06474168069403081,0.014805236168881006,29.64815839346462
-0.2,1,0.037981213471426224,0.051674023038001934,0.013692809566575708,36.05153262645753
-0.2,1,0.04293227433723302,0.07264336381505854,0.029711089477825525,69.2045551662251
-0.2,1,0.04825432869713312,0.05579279414604836,0.0075384654489152395,15.622361045016708
-0.2,1,0.028341297237857173,0.0278910105127655,-4.5028672509167295E-4,-1.5888006865479642
-0.2,1,0.04648078133059739,0.07276462783033001,0.026283846499732616,56.54777253589425
-0.2,1,0.03945840520399996,0.07088542337930145,0.0314270181753015,79.64594111906908
-0.2,1,0.04114089912589679,0.05801959773078907,0.016878698604892283,41.02656714730797
-0.2,1,0.038361512120545414,0.0661855758145096,0.027824063693964177,72.53119638905565
-0.2,1,0.038437189110970424,0.058114507102884204,0.019677317991913777,51.19343647919781
-0.2,1,0.03691000772270931,0.06060474881496072,0.02369474109225141,64.19597977399758
-0.2,1,0.0350611307780178,0.04507018070996266,0.010009049931944857,28.54742476879899
-0.2,1,0.04129239541145326,0.07329323762098773,0.03200084220953447,77.49814921286546
-0.2,1,0.03720426834424095,0.06193934216146945,0.024735073817228503,66.48450545609879
-0.2,1,0.0520659426482323,0.0817292181955049,0.029663275547272595,56.97251223834261
-0.2,1,0.04130150665633186,0.04743526164859096,0.006133754992259099,14.851165220915119
-0.2,1,0.04124153983480786,0.06802865707179148,0.026787117236983626,64.95178731026745
-0.2,1,0.03394433129667345,0.04945917467690257,0.015514843380229116,45.70672859815497
-0.2,1,0.03576883115408418,0.047366834603625715,0.011598003449541539,32.424888024939676
-0.2,1,0.03689638926258309,0.05163955589981926,0.01474316663723617,39.95829112792706
-0.2,1,0.04679800178170706,0.06636694497966175,0.01956894319795469,41.815766598829484
-0.2,1,0.0367738577474032,0.056222294302086716,0.019448436554683514,52.886582333225206
-0.2,1,0.03348125617133323,0.05394092390014456,0.020459667728811328,61.10782589551991
-0.2,1,0.03227084866670441,0.0536641909586571,0.02139334229195269,66.29308857943164
-0.2,1,0.043011726354869384,0.06259172925839593,0.019580002903526544,45.5224762242306
-0.2,1,0.03408897221748764,0.056273402160032904,0.02218442994254526,65.07802523645651
-0.2,1,0.03279392973052436,0.03644236746768419,0.003648437737159831,11.125344742578648
-0.2,1,0.04240018995285098,0.06874919434537877,0.026349004392527783,62.143599879688914
-0.2,1,0.04025034581283023,0.06650933276121004,0.026258986948379814,65.23915861614655
-0.2,1,0.03399491209482314,0.03888276845311386,0.00488785635829072,14.378199727820618
-0.2,1,0.036788843358764804,0.04335573379579449,0.0065668904370296925,17.850222615017763
-0.2,1,0.03336594524591833,0.03694367176634214,0.003577726520423815,10.722688939440372
-0.2,1,0.03692342649397864,0.04743321618766305,0.010509789693684414,28.463744271941604
-0.2,1,0.04244193942686405,0.07744933522653931,0.03500739579967526,82.48302568736285
-0.2,1,0.041393544875138924,0.0751556796220743,0.033762134746935374,81.56376760863748
-0.2,1,0.041323015787656306,0.05970913123214057,0.018386115444484267,44.49364378186653
-0.2,1,0.035578948557358346,0.0495454741286459,0.013966525571287549,39.255026181483444
-0.2,1,0.03875681806523684,0.056132472635419595,0.017375654570182753,44.832510607386396
-0.2,1,0.032099113050823594,0.049321296077884755,0.01722218302706116,53.65314300053308
-0.2,1,0.038577839300606466,0.04075067024128686,0.0021728309406803935,5.632329285601623
-0.2,1,0.03902803230842326,0.06415053993371111,0.025122507625287845,64.37041823362884
-0.2,1,0.039167825618028555,0.0689818707021061,0.02981404508407754,76.11871380052928
-0.2,1,0.03684974375255114,0.06493928177154361,0.028089538018992475,76.22722754224802
-0.2,1,0.037976262002199224,0.05181235292847737,0.013836090926278147,36.43352504118729
-0.2,1,0.03567303118842156,0.05806326745661384,0.022390236268192285,62.76516326837827
-0.2,1,0.03895290086204463,0.05803331542181622,0.019080414559771594,48.98329556339509
-0.2,1,0.039045479495464504,0.04303574118305253,0.003990261687588027,10.219522820949178
-0.2,1,0.04352864693744877,0.06244213336778417,0.018913486430335396,43.45066470252181
-0.2,1,0.026012655722501513,0.030019727249335278,0.0040070715268337685,15.404315382406587
-0.2,1,0.038537174205029105,0.06850781417255405,0.029970639967524956,77.77072550278943
-0.2,1,0.03743618831537153,0.05397236614853195,0.016536177833160425,44.171638666457305
-0.2,1,0.05250677506775067,0.08762743379854239,0.03512065873079172,66.88786101503044
-0.2,1,0.04395331932086487,0.07918334153701287,0.035230022216147995,80.15326887820306
-0.2,1,0.03461051819321747,0.04971897968006917,0.0151084614868517,43.65280347005167
-0.2,1,0.04068463194534698,0.06219972546328072,0.021515093517933733,52.88260576336459
-0.2,1,0.041880075836894085,0.05841879787095936,0.01653872203406528,39.49066878120493
-0.2,1,0.0378056900384828,0.055736580346424286,0.01793089030794148,47.42907824110456
-0.2,1,0.04471892176452941,0.06661509369090597,0.02189617192637656,48.96399792837667
-0.2,1,0.039702571025063665,0.051674023038001934,0.011971452012938269,30.152838226473698
-0.2,1,0.039062057721266745,0.05354694996572995,0.014484892244463206,37.08174399777493
-0.2,1,0.036927831654537294,0.04953693732500539,0.012609105670468093,34.1452641693865
-0.2,1,0.03738931911783867,0.058458007664494334,0.021068688546655664,56.34948440824552
-0.2,1,0.03287329611471647,0.05999314364072677,0.027119847526010304,82.49810859054531
-0.2,1,0.03280561541637679,0.040541982289555106,0.007736366873178316,23.58244701398369
-0.2,1,0.04017177678071302,0.0599970001499925,0.019825223369279478,49.35112399309611
-0.2,1,0.03978900459278796,0.049801875148864305,0.010012870556076347,25.164918445562854
-0.2,1,0.04240930064235954,0.06446206407529169,0.02205276343293215,51.99982810116248
-0.2,1,0.0464747222851961,0.05350225779527896,0.0070275355100828584,15.121199578036816
-0.2,1,0.042515319686860495,0.07350397786233137,0.03098865817547088,72.88821630347056
-0.2,1,0.037853107344632764,0.06205730671288866,0.02420419936825589,63.942437137034226
-0.2,1,0.038350261966127695,0.047326076668244205,0.008975814702116504,23.404832827593868
-0.2,1,0.04541867502370287,0.07396610611960754,0.028547431095904668,62.8539495725194
-0.2,1,0.04304680773936291,0.06482561908466226,0.021778811345299354,50.59332500835909
-0.2,1,0.03350445211702708,0.04520698340257895,0.01170253128555187,34.9282872756024
-0.2,1,0.036832412523020254,0.05172079391418658,0.014888381391166326,40.42195547701657
-0.2,1,0.039758269720101776,0.06673986522853022,0.026981595508428442,67.86410902279923
-0.2,1,0.045897552130553035,0.08399922462254195,0.038101672491988904,83.01460693069387
-0.2,1,0.03802669814747548,0.05800090223625701,0.019974204088781526,52.52679054941185
-0.2,1,0.04480439196470094,0.06659648972050958,0.021792097755808627,48.63830709493278
-0.2,1,0.04298910000056565,0.06668530987157699,0.02369620987101135,55.12143745902929
-0.2,1,0.039623463883212674,0.07307270734380708,0.03344924346059441,84.41776710684272
-0.2,1,0.05260419023485226,0.09636799725886586,0.04376380702401359,83.19452657407969
-0.2,1,0.04569558840121855,0.0643073031660629,0.018611714764844346,40.72978468168282
-0.2,1,0.035087917871634816,0.05836197393165165,0.023274056060016833,66.33068438304701
-0.2,1,0.039849936524743966,0.05364691744812343,0.013796980923379465,34.62234102885591
-0.2,1,0.036689997742153986,0.045278137128072445,0.008588139385918458,23.407304209374068
-0.2,1,0.03853804782118346,0.06628322179221278,0.027745173971029324,71.99423826491402
-0.2,1,0.03346511403663012,0.03225320919431483,-0.0012119048423152854,-3.6213976171985074
-0.2,1,0.04000631085467003,0.05833927529655798,0.01833296444188795,45.825181203249834
-0.2,1,0.03805866715139397,0.05854039287108105,0.020481725719687077,53.816192874576
-0.2,1,0.03224182500042423,0.0645216792842395,0.03227985428381527,100.11795015756873
-0.2,1,0.0424004296576872,0.049083420474188524,0.006682990816501326,15.761611074357829
-0.2,1,0.036232089176229484,0.07092351006898923,0.03469142089275975,95.74777961056546
-0.2,1,0.05140110371161156,0.07048119433587492,0.019080090624263364,37.120001802516065
-0.2,1,0.050009376758142154,0.08851085877121022,0.038501482013068064,76.98852597038122
-0.2,1,0.042924272546538945,0.0683293474547318,0.02540507490819286,59.1858018808552
-0.2,1,0.03658138514007856,0.06216106145371144,0.02557967631363288,69.92539023791034
-0.2,1,0.034487632508833924,0.05349195480999657,0.01900432230116265,55.10474601669089
-0.2,1,0.039554279773071445,0.06462313939211167,0.02506885961904022,63.37837463572551
-0.2,1,0.04747184185094972,0.0686150481377447,0.021143206286794988,44.5384157479704
-0.2,1,0.031062565654968313,0.05996616195147024,0.028903596296501924,93.04961031729498
-0.2,1,0.03394471537356159,0.04708702538418732,0.01314231001062573,38.71680721430304
-0.2,1,0.04287753386478908,0.051341291233474515,0.008463757368685435,19.739375392659532
-0.2,1,0.036238859381900954,0.05177881814847576,0.015539958766574807,42.882030592651724
-0.2,1,0.03914471631426967,0.06850341446706484,0.02935869815279518,75.00041108253701
-0.2,1,0.04199796820640299,0.07539203860072376,0.033394070394320775,79.51353796498549
-0.2,1,0.041359773371104816,0.06639110787484205,0.025031334503737238,60.52096630013182
-0.2,1,0.04531088933948051,0.06221840806693843,0.016907518727457917,37.314471143531435
-0.2,1,0.0351655332399367,0.07127583749109052,0.03611030425115382,102.68663922930128
-0.2,1,0.03330040919994356,0.040842648323301804,0.007542239123358243,22.649088418321984
-0.2,1,0.03061866718075787,0.0410021795895466,0.01038351240878873,33.91235923983715
-0.2,1,0.04010234570481285,0.05121420340574453,0.01111185770093168,27.708747470096483
-0.2,1,0.041866570109532,0.06716789807813144,0.025301327968599432,60.43324758251198
-0.2,1,0.053638981423973796,0.07223744874328085,0.018598467319307057,34.673416283394445
-0.2,1,0.04188600215090281,0.07518958516831725,0.03330358301741444,79.51005421198123
-0.2,1,0.03904746813952962,0.05797225920041225,0.01892479106088263,48.4661156345862
-0.2,1,0.038103470828096474,0.05382478954507288,0.015721318716976407,41.25954506323852
-0.2,1,0.03955919751342187,0.06835854054515936,0.028799343031737496,72.80062499237073
-0.2,1,0.043968680770466576,0.06406560317765392,0.020096922407187343,45.707358180931124
-0.2,1,0.041939414548442855,0.07787825033530912,0.035938835786866276,85.69226865423812
-0.2,1,0.034979040784433195,0.04488138491130583,0.009902344126872638,28.309364421678197
-0.2,1,0.034614053305642094,0.045064377682403435,0.01045032437676134,30.190987124463508
-0.2,1,0.03626103411936679,0.05372184975073062,0.017460815631363827,48.153109957882066
-0.2,1,0.036742884599078596,0.055998276976093046,0.019255392377014447,52.40577213008832
-0.2,1,0.02883946596094797,0.03846811420755685,0.00962864824660888,33.38705459957963
-0.2,1,0.047215696090199044,0.08416963418582066,0.036953938095621607,78.26621474567743
-0.2,2,0.04372908152109928,0.06684789874771603,0.02311881722661675,52.86828907088277
-0.2,2,0.03741302866843122,0.060296120949552244,0.022883092281121023,61.16343181921962
-0.2,2,0.04379463684139604,0.0826335536894765,0.03883891684808047,88.68418520910927
-0.2,2,0.03529471083547623,0.08056755365575276,0.04527284282027652,128.27089880779204
-0.2,2,0.036626321364978474,0.04048036702199433,0.003854045657015857,10.522611917835235
-0.2,2,0.03991073486343221,0.08100627798654396,0.04109554312311175,102.96864556298888
-0.2,2,0.04104813315339631,0.07351139426611125,0.032463261112714935,79.08584049705787
-0.2,2,0.04307162195422102,0.044613977559169286,0.0015423556049482695,3.5809090416598854
-0.2,2,0.04471871925588051,0.06036892118501956,0.015650201929139053,34.996981553940756
-0.2,2,0.05153166676935658,0.07397444519166106,0.022442778422304483,43.551431244700446
-0.2,2,0.03529649052037112,0.07797705246741674,0.042680561947045614,120.9201292191155
-0.2,2,0.040948433021265135,0.07364263238936868,0.03269419936810354,79.84236991712224
-0.2,2,0.05108972703488699,0.07980138322397588,0.0287116561890889,56.19849205591358
-0.2,2,0.04200551112305934,0.0735753143672523,0.03156980324419296,75.15633639525552
-0.2,2,0.04354112123969387,0.073117231294175,0.029576110054481127,67.92684527268979
-0.2,2,0.047110288550517375,0.07185198491108317,0.024741696360565796,52.5186686853653
-0.2,2,0.03546578396271026,0.060478451751635166,0.0250126677889249,70.52619452942007
-0.2,2,0.028521097223387297,0.04703563509306336,0.018514537869676065,64.91523704247304
-0.2,2,0.03857442348008386,0.051052117553049815,0.012477694072965954,32.34706561306935
-0.2,2,0.04951414247694498,0.07646807457886332,0.02695393210191834,54.436835121336834
-0.2,2,0.04272327125342208,0.0778019828391055,0.03507871158568342,82.10680164823208
-0.2,2,0.04813962730972253,0.07798573975044563,0.02984611244072311,61.999051734858845
-0.2,2,0.03870837447266852,0.08479871463000982,0.04609034015734129,119.07071992879756
-0.2,2,0.038195809694995225,0.05173771229333034,0.013541902598335112,35.4538958762
-0.2,2,0.0353271688358296,0.057920648711265565,0.022593479875435966,63.95496899406543
-0.2,2,0.04590211653539781,0.06651147322913202,0.020609356693734215,44.89848889177286
-0.2,2,0.030082224747643556,0.044555337729459986,0.01447311298181643,48.11184379888711
-0.2,2,0.037385263510308846,0.05305978068623984,0.015674517175930987,41.926993965439884
-0.2,2,0.036932167918256806,0.07096759885564746,0.034035430937390664,92.15660183480811
-0.2,2,0.044689991117864265,0.05561735261401557,0.01092736149615131,24.451473859844274
-0.2,2,0.03198330135003198,0.04259325681492109,0.010609955464889107,33.173421807747495
-0.2,2,0.034715028807874714,0.04463289444320464,0.009917865635329929,28.569371756016437
-0.2,2,0.03421123474515434,0.057871658468181715,0.023660423723027367,69.15980641820774
-0.2,2,0.03761192354113453,0.06479288618794406,0.02718096264680952,72.26687732969275
-0.2,2,0.04374624931997016,0.07155155065626188,0.027805301336291718,63.560423507207055
-0.2,2,0.02852285183776649,0.05566441040256502,0.02714155856479853,95.15723995333798
-0.2,2,0.03979798319516146,0.07782447246125453,0.03802648926609307,95.54878466986297
-0.2,2,0.03882468124374023,0.07386681589255736,0.035042134648817135,90.2573660008272
-0.2,2,0.03973561822465735,0.06430582965607469,0.024570211431417334,61.8342246306631
-0.2,2,0.04284152019752196,0.05406135964319503,0.011219839445673072,26.189172078730415
-0.2,2,0.04032258064516129,0.07188911104621122,0.031566530401049925,78.28499539460381
-0.2,2,0.04368255106098196,0.08479114601927883,0.04110859495829687,94.10758749164675
-0.2,2,0.0341474610523016,0.06898239836222435,0.03483493730992275,102.01325731528965
-0.2,2,0.033153331347879594,0.04901523928348631,0.015861907935606722,47.84408471404251
-0.2,2,0.042504641954318696,0.07736516357206012,0.034860521617741426,82.01579878077155
-0.2,2,0.03640457241429524,0.03767396507401826,0.001269392659723024,3.486904461552087
-0.2,2,0.03925549156287327,0.07386185594699853,0.034606364384125246,88.1567470087547
-0.2,2,0.0375028686895826,0.053312008529921365,0.015809139840338767,42.15448149098569
-0.2,2,0.04575382211806718,0.07303955202408093,0.027285729906013738,59.63595748482662
-0.2,2,0.0337008599336093,0.05859022895258699,0.024889369018977682,73.8538098671955
-0.2,2,0.0335995161669672,0.06002934768108853,0.02642983151412133,78.66134554671171
-0.2,2,0.03247262222023156,0.05359535506922733,0.021122732848995764,65.04781999353158
-0.2,2,0.04272062956717257,0.058105752469494475,0.015385122902321911,36.01333374109299
-0.2,2,0.033691965589272475,0.04006677796327212,0.006374812373999641,18.920868113522538
-0.2,2,0.041005016093064534,0.05812653699977644,0.017121520906711905,41.75469866382466
-0.2,2,0.04645669732062398,0.06886899340190611,0.02241229608128214,48.243412411782515
-0.2,2,0.04755670437633578,0.07382385181539562,0.026267147439059845,55.2333215337991
-0.2,2,0.04031738743329432,0.07579135086937139,0.03547396343607706,87.98676128201319
-0.2,2,0.04489514178446965,0.06312988974815684,0.018234747963687185,40.616305548666375
-0.2,2,0.03472008332819999,0.06460523970771698,0.029885156379516994,86.07455257817304
-0.2,2,0.03311853065990076,0.05807200929152149,0.02495347863162073,75.34597137738932
-0.2,2,0.04579828647386705,0.07574407414008198,0.029945787666214932,65.3862621766478
-0.2,2,0.03116356978691909,0.0440257110152329,0.012862141228313806,41.27300343400546
-0.2,2,0.038612631366887154,0.07561773013366545,0.0370050987667783,95.83677013660505
-0.2,2,0.04537078009735113,0.06915320781654324,0.02378242771919211,52.41793874419318
-0.2,2,0.04707992377536151,0.08494847204524623,0.037868548269884734,80.4345997894385
-0.2,2,0.042468539752788394,0.058146036005814604,0.015677496253026214,36.9155528875863
-0.2,2,0.04142618022627651,0.06446020138256017,0.023034021156283665,55.60257071848793
-0.2,2,0.03540240736370073,0.060378371125721184,0.024975963762020454,70.54877230645377
-0.2,2,0.045259487729649994,0.07596067917783736,0.03070119144818736,67.83371396418761
-0.2,2,0.0392508691263878,0.06869501628736677,0.029444147160978967,75.01527435269986
-0.2,2,0.037119733637790135,0.05829204313611192,0.021172309498321787,57.03788099591074
-0.2,2,0.04080902494381772,0.06223328591749644,0.02142426097367873,52.498830842378055
-0.2,2,0.041967433271781096,0.06675567423230974,0.02478824096052865,59.06542056074766
-0.2,2,0.046559635600731494,0.06745969283353195,0.02090005723280047,44.88879039352298
-0.2,2,0.03856407504904344,0.07342143906020558,0.034857364011162136,90.38817595607482
-0.2,2,0.04143035501335289,0.06706758176656011,0.02563722675320721,61.88029705500811
-0.2,2,0.04147052230441605,0.07819481680071493,0.036724294496298875,88.55517716107528
-0.2,2,0.043238022506233015,0.07626054189843891,0.033022519392205886,76.37379666807264
-0.2,2,0.042561293863333446,0.07148601554820838,0.02892472168487494,67.96015595238656
-0.2,2,0.04150168810920552,0.0783400855026076,0.036838397393402084,88.76361196794531
